[2023-11-22T08:01:58.314+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.377+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.378+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-11-22T08:01:58.505+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): Import_Commodity_To_SQL> on 2023-11-22 00:00:00+00:00
[2023-11-22T08:01:58.523+0000] {standard_task_runner.py:57} INFO - Started process 2035 to run task
[2023-11-22T08:01:58.527+0000] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'ETL_Commodity', 'Import_Commodity_To_SQL', 'scheduled__2023-11-22T00:00:00+00:00', '--job-id', '22', '--raw', '--subdir', 'DAGS_FOLDER/ETL_Commodity.py', '--cfg-path', '/tmp/tmpaflin4ps']
[2023-11-22T08:02:00.027+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-05 00:00:00', price = N'139.2', id = N'rubber20230205', unit = N'USD Cents/Kg', change1D = N'-1.4 (-1.01%)', change5D = N'-5.3 (-3.81%)', change1M = N'5.6 (4.02%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-4.8 (-3.45%)', changeYTD = N'6.7 (4.81%)' WHERE id = 'rubber20230205'
[2023-11-22T08:02:00.034+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-06 00:00:00', price = N'140.6', id = N'rubber20230206', unit = N'USD Cents/Kg', change1D = N'1.4 (1.0%)', change5D = N'-4.3 (-3.06%)', change1M = N'8.1 (5.76%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-3.4 (-2.42%)', changeYTD = N'8.1 (5.76%)' WHERE id = 'rubber20230206'
[2023-11-22T08:02:00.042+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-07 00:00:00', price = N'139.7', id = N'rubber20230207', unit = N'USD Cents/Kg', change1D = N'-0.9 (-0.64%)', change5D = N'-4.3 (-3.08%)', change1M = N'5.6 (4.01%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-4.3 (-3.08%)', changeYTD = N'7.2 (5.15%)' WHERE id = 'rubber20230207'
[2023-11-22T08:02:00.049+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-08 00:00:00', price = N'138.9', id = N'rubber20230208', unit = N'USD Cents/Kg', change1D = N'-0.8 (-0.58%)', change5D = N'-2.8 (-2.02%)', change1M = N'4.4 (3.17%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-5.1 (-3.67%)', changeYTD = N'6.4 (4.61%)' WHERE id = 'rubber20230208'
[2023-11-22T08:02:00.058+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-09 00:00:00', price = N'138.8', id = N'rubber20230209', unit = N'USD Cents/Kg', change1D = N'-0.1 (-0.07%)', change5D = N'-1.8 (-1.3%)', change1M = N'2.9 (2.09%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-5.2 (-3.75%)', changeYTD = N'6.3 (4.54%)' WHERE id = 'rubber20230209'
[2023-11-22T08:02:00.065+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-10 00:00:00', price = N'137.5', id = N'rubber20230210', unit = N'USD Cents/Kg', change1D = N'-1.3 (-0.95%)', change5D = N'-1.7 (-1.24%)', change1M = N'1.8 (1.31%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.5 (-4.73%)', changeYTD = N'5.0 (3.64%)' WHERE id = 'rubber20230210'
[2023-11-22T08:02:00.072+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-12 00:00:00', price = N'136.5', id = N'rubber20230212', unit = N'USD Cents/Kg', change1D = N'-1.0 (-0.73%)', change5D = N'-4.1 (-3.0%)', change1M = N'-0.3 (-0.22%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-7.5 (-5.49%)', changeYTD = N'4.0 (2.93%)' WHERE id = 'rubber20230212'
[2023-11-22T08:02:00.080+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-13 00:00:00', price = N'137.0', id = N'rubber20230213', unit = N'USD Cents/Kg', change1D = N'0.5 (0.36%)', change5D = N'-2.7 (-1.97%)', change1M = N'0.2 (0.15%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-7.0 (-5.11%)', changeYTD = N'4.5 (3.28%)' WHERE id = 'rubber20230213'
[2023-11-22T08:02:00.087+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-14 00:00:00', price = N'137.7', id = N'rubber20230214', unit = N'USD Cents/Kg', change1D = N'0.7 (0.51%)', change5D = N'-1.2 (-0.87%)', change1M = N'-3.5 (-2.54%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.3 (-4.58%)', changeYTD = N'5.2 (3.78%)' WHERE id = 'rubber20230214'
[2023-11-22T08:02:00.094+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-15 00:00:00', price = N'137.6', id = N'rubber20230215', unit = N'USD Cents/Kg', change1D = N'-0.1 (-0.07%)', change5D = N'-1.2 (-0.87%)', change1M = N'-5.1 (-3.71%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.4 (-4.65%)', changeYTD = N'5.1 (3.71%)' WHERE id = 'rubber20230215'
[2023-11-22T08:02:00.101+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-16 00:00:00', price = N'138.0', id = N'rubber20230216', unit = N'USD Cents/Kg', change1D = N'0.4 (0.29%)', change5D = N'0.5 (0.36%)', change1M = N'-3.3 (-2.39%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.0 (-4.35%)', changeYTD = N'5.5 (3.99%)' WHERE id = 'rubber20230216'
[2023-11-22T08:02:00.108+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-17 00:00:00', price = N'137.4', id = N'rubber20230217', unit = N'USD Cents/Kg', change1D = N'-0.6 (-0.44%)', change5D = N'0.9 (0.66%)', change1M = N'-4.7 (-3.42%)', change3M = N'10.3 (7.5%)', change6M = N'', change1Y = N'', changeMTD = N'-6.6 (-4.8%)', changeYTD = N'4.9 (3.57%)' WHERE id = 'rubber20230217'
[2023-11-22T08:02:00.113+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-20 00:00:00', price = N'139.3', id = N'rubber20230220', unit = N'USD Cents/Kg', change1D = N'1.9 (1.36%)', change5D = N'2.3 (1.65%)', change1M = N'-6.6 (-4.74%)', change3M = N'12.6 (9.05%)', change6M = N'', change1Y = N'', changeMTD = N'-4.7 (-3.37%)', changeYTD = N'6.8 (4.88%)' WHERE id = 'rubber20230220'
[2023-11-22T08:02:00.118+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-21 00:00:00', price = N'139.9', id = N'rubber20230221', unit = N'USD Cents/Kg', change1D = N'0.6 (0.43%)', change5D = N'2.2 (1.57%)', change1M = N'-6.5 (-4.65%)', change3M = N'13.8 (9.86%)', change6M = N'', change1Y = N'', changeMTD = N'-4.1 (-2.93%)', changeYTD = N'7.4 (5.29%)' WHERE id = 'rubber20230221'
[2023-11-22T08:02:00.123+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-22 00:00:00', price = N'139.6', id = N'rubber20230222', unit = N'USD Cents/Kg', change1D = N'-0.3 (-0.21%)', change5D = N'2.0 (1.43%)', change1M = N'-6.2 (-4.44%)', change3M = N'13.5 (9.67%)', change6M = N'', change1Y = N'', changeMTD = N'-4.4 (-3.15%)', changeYTD = N'7.1 (5.09%)' WHERE id = 'rubber20230222'
[2023-11-22T08:02:00.129+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-23 00:00:00', price = N'139.6', id = N'rubber20230223', unit = N'USD Cents/Kg', change1D = N'0.0 (0.0%)', change5D = N'1.6 (1.15%)', change1M = N'-4.9 (-3.51%)', change3M = N'12.1 (8.67%)', change6M = N'', change1Y = N'', changeMTD = N'-4.4 (-3.15%)', changeYTD = N'7.1 (5.09%)' WHERE id = 'rubber20230223'
[2023-11-22T08:02:00.134+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-24 00:00:00', price = N'137.5', id = N'rubber20230224', unit = N'USD Cents/Kg', change1D = N'-2.1 (-1.53%)', change5D = N'0.1 (0.07%)', change1M = N'-7.4 (-5.38%)', change3M = N'8.8 (6.4%)', change6M = N'', change1Y = N'', changeMTD = N'-6.5 (-4.73%)', changeYTD = N'5.0 (3.64%)' WHERE id = 'rubber20230224'
[2023-11-22T08:02:00.140+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-26 00:00:00', price = N'137.0', id = N'rubber20230226', unit = N'USD Cents/Kg', change1D = N'-0.5 (-0.36%)', change5D = N'-2.3 (-1.68%)', change1M = N'-7.0 (-5.11%)', change3M = N'4.2 (3.07%)', change6M = N'', change1Y = N'', changeMTD = N'-7.0 (-5.11%)', changeYTD = N'4.5 (3.28%)' WHERE id = 'rubber20230226'
[2023-11-22T08:02:00.146+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-27 00:00:00', price = N'135.1', id = N'rubber20230227', unit = N'USD Cents/Kg', change1D = N'-1.9 (-1.41%)', change5D = N'-4.8 (-3.55%)', change1M = N'-6.6 (-4.89%)', change3M = N'0.4 (0.3%)', change6M = N'', change1Y = N'', changeMTD = N'-8.9 (-6.59%)', changeYTD = N'2.6 (1.92%)' WHERE id = 'rubber20230227'
[2023-11-22T08:02:00.151+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-02-28 00:00:00', price = N'136.2', id = N'rubber20230228', unit = N'USD Cents/Kg', change1D = N'1.1 (0.81%)', change5D = N'-3.4 (-2.5%)', change1M = N'-4.4 (-3.23%)', change3M = N'0.0 (0.0%)', change6M = N'', change1Y = N'', changeMTD = N'-7.8 (-5.73%)', changeYTD = N'3.7 (2.72%)' WHERE id = 'rubber20230228'
[2023-11-22T08:02:00.155+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-01 00:00:00', price = N'141.0', id = N'rubber20230301', unit = N'USD Cents/Kg', change1D = N'4.8 (3.4%)', change5D = N'1.4 (0.99%)', change1M = N'1.8 (1.28%)', change3M = N'5.0 (3.55%)', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'8.5 (6.03%)' WHERE id = 'rubber20230301'
[2023-11-22T08:02:00.160+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-02 00:00:00', price = N'141.4', id = N'rubber20230302', unit = N'USD Cents/Kg', change1D = N'0.4 (0.28%)', change5D = N'3.9 (2.76%)', change1M = N'0.8 (0.57%)', change3M = N'4.7 (3.32%)', change6M = N'', change1Y = N'', changeMTD = N'0.4 (0.28%)', changeYTD = N'8.9 (6.29%)' WHERE id = 'rubber20230302'
[2023-11-22T08:02:00.166+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-03 00:00:00', price = N'141.3', id = N'rubber20230303', unit = N'USD Cents/Kg', change1D = N'-0.1 (-0.07%)', change5D = N'4.3 (3.04%)', change1M = N'1.6 (1.13%)', change3M = N'3.0 (2.12%)', change6M = N'', change1Y = N'', changeMTD = N'0.3 (0.21%)', changeYTD = N'8.8 (6.23%)' WHERE id = 'rubber20230303'
[2023-11-22T08:02:00.171+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-05 00:00:00', price = N'140.2', id = N'rubber20230305', unit = N'USD Cents/Kg', change1D = N'-1.1 (-0.78%)', change5D = N'5.1 (3.64%)', change1M = N'1.3 (0.93%)', change3M = N'1.0 (0.71%)', change6M = N'', change1Y = N'', changeMTD = N'-0.8 (-0.57%)', changeYTD = N'7.7 (5.49%)' WHERE id = 'rubber20230305'
[2023-11-22T08:02:00.175+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-06 00:00:00', price = N'139.3', id = N'rubber20230306', unit = N'USD Cents/Kg', change1D = N'-0.9 (-0.65%)', change5D = N'3.1 (2.23%)', change1M = N'0.5 (0.36%)', change3M = N'3.0 (2.15%)', change6M = N'', change1Y = N'', changeMTD = N'-1.7 (-1.22%)', changeYTD = N'6.8 (4.88%)' WHERE id = 'rubber20230306'
[2023-11-22T08:02:00.180+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-07 00:00:00', price = N'139.1', id = N'rubber20230307', unit = N'USD Cents/Kg', change1D = N'-0.2 (-0.14%)', change5D = N'-1.9 (-1.37%)', change1M = N'1.6 (1.15%)', change3M = N'2.1 (1.51%)', change6M = N'', change1Y = N'', changeMTD = N'-1.9 (-1.37%)', changeYTD = N'6.6 (4.74%)' WHERE id = 'rubber20230307'
[2023-11-22T08:02:00.184+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-08 00:00:00', price = N'136.4', id = N'rubber20230308', unit = N'USD Cents/Kg', change1D = N'-2.7 (-1.98%)', change5D = N'-5.0 (-3.67%)', change1M = N'-0.1 (-0.07%)', change3M = N'-2.7 (-1.98%)', change6M = N'', change1Y = N'', changeMTD = N'-4.6 (-3.37%)', changeYTD = N'3.9 (2.86%)' WHERE id = 'rubber20230308'
[2023-11-22T08:02:00.189+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-09 00:00:00', price = N'134.6', id = N'rubber20230309', unit = N'USD Cents/Kg', change1D = N'-1.8 (-1.34%)', change5D = N'-6.7 (-4.98%)', change1M = N'-2.4 (-1.78%)', change3M = N'-1.8 (-1.34%)', change6M = N'', change1Y = N'', changeMTD = N'-6.4 (-4.75%)', changeYTD = N'2.1 (1.56%)' WHERE id = 'rubber20230309'
[2023-11-22T08:02:00.193+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-10 00:00:00', price = N'131.7', id = N'rubber20230310', unit = N'USD Cents/Kg', change1D = N'-2.9 (-2.2%)', change5D = N'-8.5 (-6.45%)', change1M = N'-6.0 (-4.56%)', change3M = N'-5.6 (-4.25%)', change6M = N'', change1Y = N'', changeMTD = N'-9.3 (-7.06%)', changeYTD = N'-0.8 (-0.61%)' WHERE id = 'rubber20230310'
[2023-11-22T08:02:00.199+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-13 00:00:00', price = N'132.3', id = N'rubber20230313', unit = N'USD Cents/Kg', change1D = N'0.6 (0.45%)', change5D = N'-7.0 (-5.29%)', change1M = N'-5.3 (-4.01%)', change3M = N'-2.8 (-2.12%)', change6M = N'', change1Y = N'', changeMTD = N'-8.7 (-6.58%)', changeYTD = N'-0.2 (-0.15%)' WHERE id = 'rubber20230313'
[2023-11-22T08:02:00.206+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-14 00:00:00', price = N'133.0', id = N'rubber20230314', unit = N'USD Cents/Kg', change1D = N'0.7 (0.53%)', change5D = N'-6.1 (-4.59%)', change1M = N'-5.0 (-3.76%)', change3M = N'1.1 (0.83%)', change6M = N'', change1Y = N'', changeMTD = N'-8.0 (-6.02%)', changeYTD = N'0.5 (0.38%)' WHERE id = 'rubber20230314'
[2023-11-22T08:02:00.213+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-15 00:00:00', price = N'132.5', id = N'rubber20230315', unit = N'USD Cents/Kg', change1D = N'-0.5 (-0.38%)', change5D = N'-3.9 (-2.94%)', change1M = N'-4.9 (-3.7%)', change3M = N'0.5 (0.38%)', change6M = N'', change1Y = N'', changeMTD = N'-8.5 (-6.42%)', changeYTD = N'0.0 (0.0%)' WHERE id = 'rubber20230315'
[2023-11-22T08:02:00.220+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-16 00:00:00', price = N'129.3', id = N'rubber20230316', unit = N'USD Cents/Kg', change1D = N'-3.2 (-2.47%)', change5D = N'-5.3 (-4.1%)', change1M = N'-10.0 (-7.73%)', change3M = N'0.2 (0.15%)', change6M = N'', change1Y = N'', changeMTD = N'-11.7 (-9.05%)', changeYTD = N'-3.2 (-2.47%)' WHERE id = 'rubber20230316'
[2023-11-22T08:02:00.227+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-17 00:00:00', price = N'131.0', id = N'rubber20230317', unit = N'USD Cents/Kg', change1D = N'1.7 (1.3%)', change5D = N'-0.7 (-0.53%)', change1M = N'-8.9 (-6.79%)', change3M = N'3.5 (2.67%)', change6M = N'', change1Y = N'', changeMTD = N'-10.0 (-7.63%)', changeYTD = N'-1.5 (-1.15%)' WHERE id = 'rubber20230317'
[2023-11-22T08:02:00.234+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-19 00:00:00', price = N'130.3', id = N'rubber20230319', unit = N'USD Cents/Kg', change1D = N'-0.7 (-0.54%)', change5D = N'-2.0 (-1.53%)', change1M = N'-9.3 (-7.14%)', change3M = N'1.8 (1.38%)', change6M = N'', change1Y = N'', changeMTD = N'-10.7 (-8.21%)', changeYTD = N'-2.2 (-1.69%)' WHERE id = 'rubber20230319'
[2023-11-22T08:02:00.242+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-20 00:00:00', price = N'130.1', id = N'rubber20230320', unit = N'USD Cents/Kg', change1D = N'-0.2 (-0.15%)', change5D = N'-2.9 (-2.23%)', change1M = N'-9.5 (-7.3%)', change3M = N'1.1 (0.85%)', change6M = N'', change1Y = N'', changeMTD = N'-10.9 (-8.38%)', changeYTD = N'-2.4 (-1.84%)' WHERE id = 'rubber20230320'
[2023-11-22T08:02:00.249+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-21 00:00:00', price = N'130.7', id = N'rubber20230321', unit = N'USD Cents/Kg', change1D = N'0.6 (0.46%)', change5D = N'-1.8 (-1.38%)', change1M = N'-6.8 (-5.2%)', change3M = N'2.0 (1.53%)', change6M = N'', change1Y = N'', changeMTD = N'-10.3 (-7.88%)', changeYTD = N'-1.8 (-1.38%)' WHERE id = 'rubber20230321'
[2023-11-22T08:02:00.256+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-22 00:00:00', price = N'130.3', id = N'rubber20230322', unit = N'USD Cents/Kg', change1D = N'-0.4 (-0.31%)', change5D = N'1.0 (0.77%)', change1M = N'-6.7 (-5.14%)', change3M = N'0.1 (0.08%)', change6M = N'', change1Y = N'', changeMTD = N'-10.7 (-8.21%)', changeYTD = N'-2.2 (-1.69%)' WHERE id = 'rubber20230322'
[2023-11-22T08:02:00.263+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-23 00:00:00', price = N'130.7', id = N'rubber20230323', unit = N'USD Cents/Kg', change1D = N'0.4 (0.31%)', change5D = N'-0.3 (-0.23%)', change1M = N'-4.4 (-3.37%)', change3M = N'-1.8 (-1.38%)', change6M = N'', change1Y = N'', changeMTD = N'-10.3 (-7.88%)', changeYTD = N'-1.8 (-1.38%)' WHERE id = 'rubber20230323'
[2023-11-22T08:02:00.269+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-24 00:00:00', price = N'131.1', id = N'rubber20230324', unit = N'USD Cents/Kg', change1D = N'0.4 (0.31%)', change5D = N'0.8 (0.61%)', change1M = N'-5.1 (-3.89%)', change3M = N'-2.4 (-1.83%)', change6M = N'', change1Y = N'', changeMTD = N'-9.9 (-7.55%)', changeYTD = N'-1.4 (-1.07%)' WHERE id = 'rubber20230324'
[2023-11-22T08:02:00.276+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-27 00:00:00', price = N'132.9', id = N'rubber20230327', unit = N'USD Cents/Kg', change1D = N'1.8 (1.35%)', change5D = N'2.8 (2.11%)', change1M = N'-8.1 (-6.09%)', change3M = N'-0.7 (-0.53%)', change6M = N'', change1Y = N'', changeMTD = N'-8.1 (-6.09%)', changeYTD = N'0.4 (0.3%)' WHERE id = 'rubber20230327'
[2023-11-22T08:02:00.286+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-28 00:00:00', price = N'133.4', id = N'rubber20230328', unit = N'USD Cents/Kg', change1D = N'0.5 (0.37%)', change5D = N'2.7 (2.02%)', change1M = N'-8.0 (-6.0%)', change3M = N'0.9 (0.67%)', change6M = N'', change1Y = N'', changeMTD = N'-7.6 (-5.7%)', changeYTD = N'0.9 (0.67%)' WHERE id = 'rubber20230328'
[2023-11-22T08:02:00.293+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-29 00:00:00', price = N'133.4', id = N'rubber20230329', unit = N'USD Cents/Kg', change1D = N'0.0 (0.0%)', change5D = N'3.1 (2.32%)', change1M = N'-7.9 (-5.92%)', change3M = N'-0.7 (-0.52%)', change6M = N'', change1Y = N'', changeMTD = N'-7.6 (-5.7%)', changeYTD = N'0.9 (0.67%)' WHERE id = 'rubber20230329'
[2023-11-22T08:02:00.298+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-30 00:00:00', price = N'134.3', id = N'rubber20230330', unit = N'USD Cents/Kg', change1D = N'0.9 (0.67%)', change5D = N'3.6 (2.68%)', change1M = N'-5.9 (-4.39%)', change3M = N'-0.2 (-0.15%)', change6M = N'', change1Y = N'', changeMTD = N'-6.7 (-4.99%)', changeYTD = N'1.8 (1.34%)' WHERE id = 'rubber20230330'
[2023-11-22T08:02:00.303+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-03-31 00:00:00', price = N'134.6', id = N'rubber20230331', unit = N'USD Cents/Kg', change1D = N'0.3 (0.22%)', change5D = N'3.5 (2.6%)', change1M = N'-4.7 (-3.49%)', change3M = N'-1.3 (-0.97%)', change6M = N'', change1Y = N'', changeMTD = N'-6.4 (-4.75%)', changeYTD = N'2.1 (1.56%)' WHERE id = 'rubber20230331'
[2023-11-22T08:02:00.308+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-04-03 00:00:00', price = N'135.1', id = N'rubber20230403', unit = N'USD Cents/Kg', change1D = N'0.5 (0.37%)', change5D = N'2.2 (1.63%)', change1M = N'-4.0 (-2.96%)', change3M = N'-0.6 (-0.44%)', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'2.6 (1.92%)' WHERE id = 'rubber20230403'
[2023-11-22T08:02:00.313+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-04-04 00:00:00', price = N'134.1', id = N'rubber20230404', unit = N'USD Cents/Kg', change1D = N'-1.0 (-0.75%)', change5D = N'0.7 (0.52%)', change1M = N'-2.3 (-1.72%)', change3M = N'-2.7 (-2.01%)', change6M = N'', change1Y = N'', changeMTD = N'-1.0 (-0.75%)', changeYTD = N'1.6 (1.19%)' WHERE id = 'rubber20230404'
[2023-11-22T08:02:00.318+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-04-05 00:00:00', price = N'134.3', id = N'rubber20230405', unit = N'USD Cents/Kg', change1D = N'0.2 (0.15%)', change5D = N'0.9 (0.67%)', change1M = N'-0.3 (-0.22%)', change3M = N'-2.5 (-1.86%)', change6M = N'', change1Y = N'', changeMTD = N'-0.8 (-0.6%)', changeYTD = N'1.8 (1.34%)' WHERE id = 'rubber20230405'
[2023-11-22T08:02:00.323+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-04-06 00:00:00', price = N'132.8', id = N'rubber20230406', unit = N'USD Cents/Kg', change1D = N'-1.5 (-1.13%)', change5D = N'-1.5 (-1.13%)', change1M = N'1.1 (0.83%)', change3M = N'-8.4 (-6.33%)', change6M = N'', change1Y = N'', changeMTD = N'-2.3 (-1.73%)', changeYTD = N'0.3 (0.23%)' WHERE id = 'rubber20230406'
[2023-11-22T08:02:00.328+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Cao su', lastUpdated = N'2023-04-09 00:00:00', price = N'132.6', id = N'rubber20230409', unit = N'USD Cents/Kg', change1D = N'-0.2 (-0.15%)', change5D = N'-2.0 (-1.51%)', change1M = N'0.3 (0.23%)', change3M = N'-10.1 (-7.62%)', change6M = N'', change1Y = N'', changeMTD = N'-2.5 (-1.89%)', changeYTD = N'0.1 (0.08%)' WHERE id = 'rubber20230409'
